mol_id,raw_smiles,orig_name,source,inchikey,parse_ok,d,d_rdkit,n_heavy,n_atoms,mw,charge,n_hbd,n_hba,frac_aromatic,n_rings,max_ring_size,n_frags,n_sym_classes,elements,dedup_key,n_sources,d_bin,d_bin_label
m458_d19,CCC(=O)NC[C@H](Cc1ccc(cc1)OCCc2c(oc(n2)c3ccccc3)C)N/C(=C\C(=O)c4ccc(cc4)C(F)(F)F)/C,"471 n-((2s)-2-({(1z)-1-methyl-3-oxo-3-[4-(trifluoromethyl) phenyl]prop-1-enyl}amino)-3-{4-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]phenyl}propyl)propanamide",ligand-expo,TYEFSRMOUXWTDN-DYQICHDWSA-N,1,19.0,14.0,45.0,81.0,619.68,0.0,2.0,6.0,0.511,4.0,6.0,1.0,37.0,C/F/N/O,TYEFSRMOUXWTDN-DYQICHDWSA-N,1.0,19.0,19
m459_d19,C(C(=O)CO[P@](=O)(O)OC1[C@@H]([C@@H]([C@H]([C@@H]([C@H]1O)OP(=O)(O)O)OP(=O)(O)O)O)O)O,"IBS l-alpha-glycerophospho-d-myo-inositol-4,5-bis-phosphate",ligand-expo,JBQPYAMQMBKZDT-WKBARDANSA-N,1,19.0,10.0,29.0,48.0,492.16,0.0,9.0,12.0,0.0,1.0,6.0,1.0,27.0,C/O/P,JBQPYAMQMBKZDT-WKBARDANSA-N,1.0,19.0,19
m460_d19,CNC(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@@H](C[N@](CC2CC2)S(=O)(=O)c3cccc(c3)OC)O,"MUU n-[(1s,2r)-1-benzyl-3-{(cyclopropylmethyl)[(3-methoxyphenyl)sulfonyl]amino}-2-hydroxypropyl]-n'-methylsuccinamide",ligand-expo,XCGCXCBWFPNYSI-BJKOFHAPSA-N,1,19.0,14.0,36.0,71.0,517.65,0.0,3.0,6.0,0.333,3.0,6.0,1.0,32.0,C/N/O/S,XCGCXCBWFPNYSI-BJKOFHAPSA-N,1.0,19.0,19
m461_d19,CC(C)[C@@H](C(=O)C(C(F)(F)F)(F)F)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)NC(=O)c2ccc(cc2)C(=O)N3CCOCC3,"SEI 1-{3-methyl-2-[4-(morpholine-4-carbonyl)-benzoylamino]-butyryl}-pyrrolidine-2-carboxylic acid (3,3,4,4,4-pentafluoro-1-isopropyl-2-oxo-butyl)-amide",ligand-expo,XQAMVCHQGHAELT-FKBYEOEOSA-N,1,19.0,10.0,44.0,81.0,632.63,0.0,2.0,6.0,0.136,3.0,6.0,1.0,35.0,C/F/N/O,XQAMVCHQGHAELT-FKBYEOEOSA-N,1.0,19.0,19
m462_d19,CC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NC,polyalanine_n4,oligo-scan,QFZHILUGNZGQEN-XKNYDFJKSA-N,1,19.0,8.0,25.0,52.0,357.41,0.0,5.0,5.0,0.0,0.0,0.0,1.0,25.0,C/N/O,QFZHILUGNZGQEN-XKNYDFJKSA-N,1.0,19.0,19
m463_d19,C1C(C1)[NH2+]C[C@H]([C@@H](NC(=O)c1cc(cc(c1)N(C)S(=O)(=O)C)C(=O)N[C@H](C)c1ccccc1)Cc1ccccc1)O,5HA_3TPP_A,platinum-diverse,VPNIQGRFZCTBEZ-SPTGULJVSA-O,1,19.0,13.0,41.0,80.0,579.74,1.0,4.0,5.0,0.439,4.0,6.0,1.0,35.0,C/N/O/S,VPNIQGRFZCTBEZ-SPTGULJVSA-O,1.0,19.0,19
m464_d19,n1(c(nc(C(=O)N[C@H](CO)c2ccccc2)c1C(C)C)c1ccc(cc1)F)CC[C@H](C[C@@H](O)CC(=O)[O-])O,5HI_3CCZ_A,platinum-diverse,YBLASZBVZVCRFU-DNVJHFABSA-M,1,19.0,13.0,38.0,71.0,526.59,-1.0,4.0,7.0,0.447,3.0,6.0,1.0,33.0,C/F/N/O,YBLASZBVZVCRFU-DNVJHFABSA-M,1.0,19.0,19
m465_d19,c1ccccc1COC(=O)NC[P@](=O)([O-])N[C@H](C(=O)N[C@@H](CCC)C(=O)[O-])CC(C)C,UBW_3T8C_A,platinum-diverse,NARUKCIBPXPBKJ-IRXDYDNUSA-L,1,19.0,13.0,31.0,61.0,455.45,-2.0,3.0,7.0,0.194,1.0,6.0,1.0,28.0,C/N/O/P,NARUKCIBPXPBKJ-IRXDYDNUSA-L,1.0,19.0,19
m466_d19,COc1cc(C)cc(OC)c1OC(=O)C(CC)N(CCOC)CCOC,Org,wiki,GKRFHHRXDUACIN-UHFFFAOYSA-N,1,19.0,12.0,26.0,57.0,369.46,0.0,0.0,7.0,0.231,1.0,6.0,1.0,18.0,C/N/O,GKRFHHRXDUACIN-UHFFFAOYSA-N,1.0,19.0,19
m467_d19,O=C(O)CCCCCCCCCCC\C=C/CCCCCC,Paullinic,wiki,URXZXNYJPAJJOQ-FPLPWBNLSA-N,1,19.0,17.0,22.0,60.0,310.52,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,C/O,URXZXNYJPAJJOQ-FPLPWBNLSA-N,1.0,19.0,19
m468_d19,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)n5cnnn5)C)C)O)OC)C)C)C)OC,Zotarolimus,wiki,CGTADGCBEXYWNE-UHFFFAOYSA-N,1,19.0,7.0,69.0,148.0,966.23,0.0,2.0,15.0,0.072,5.0,29.0,1.0,69.0,C/N/O,CGTADGCBEXYWNE-UHFFFAOYSA-N,1.0,19.0,19
m469_d19,C[C@H](C[C@@H]([C@@H](C(C)(C)O)OC(=O)C)O)C1=C2C[C@@H]([C@H]3[C@]4(CCC(=O)C([C@@H]4CC[C@@]3([C@]2(CC1)C)C)(C)C)C)O,ZINC33831125,zinc,WXHUQVMHWUQNTG-GLHMJAHESA-N,1,19.0,6.0,38.0,90.0,532.76,0.0,3.0,6.0,0.0,4.0,6.0,1.0,36.0,C/O,WXHUQVMHWUQNTG-GLHMJAHESA-N,1.0,19.0,19
m470_d19,CCCCCCCCOc1ccc(cc1)[C@@H](CC(=O)OCC)c1c(c(=O)cc(o1)CO)O,ZINC72324422,zinc,CRYMJFVJUIXMMJ-OAQYLSRUSA-N,1,19.0,14.0,32.0,66.0,446.54,0.0,2.0,7.0,0.375,2.0,6.0,1.0,30.0,C/O,CRYMJFVJUIXMMJ-OAQYLSRUSA-N,1.0,19.0,19
m471_d19,CC1=C2[C@H]([C@@H]([C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@]2(C[C@@H]1O)C(C)(C)O)OC(=O)c1ccccc1)(CO4)OC(=O)C)O)COC(=O)C)O)O,ZINC95910344,zinc,IZPGQOGNFFVNFT-LPRGFTSCSA-N,1,19.0,6.0,43.0,83.0,604.65,0.0,5.0,12.0,0.14,5.0,7.0,1.0,40.0,C/O,IZPGQOGNFFVNFT-LPRGFTSCSA-N,1.0,19.0,19
m472_d19,COc1cc(cc(c1OC)O)c1coc2cc(c(c(c2c1=O)O)OC)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COC(=O)c1ccc(cc1)O)O)O)O,ZINC95911971,zinc,AQARCOFZFRLNNY-LLFHEIDASA-N,1,19.0,9.0,46.0,76.0,642.57,0.0,6.0,15.0,0.478,5.0,6.0,1.0,44.0,C/O,AQARCOFZFRLNNY-LLFHEIDASA-N,1.0,19.0,19
m473_d19,CC[C@@H](CCCO)NC(=O)C1(CNC(=O)OC(C)(C)C)CC(C)(C)C1,ZINCpz0000006msp,zinc-leads,WGFNBDRMUUTHKN-AWEZNQCLSA-N,1,19.0,8.0,25.0,61.0,356.51,0.0,3.0,4.0,0.0,1.0,4.0,1.0,21.0,C/N/O,WGFNBDRMUUTHKN-AWEZNQCLSA-N,1.0,19.0,19
m474_d19,CC(=CC(=O)N(C)C[C@H](O)CN(C)C(=O)[C@@H]1C[C@H](O)CN1C(N)=O)C(C)(C)C,ZINCs5000000y4DH,zinc_random,JTHMRAISQIGPPD-KKUMJFAQSA-N,1,19.0,6.0,28.0,62.0,398.5,0.0,3.0,5.0,0.0,1.0,5.0,1.0,26.0,C/N/O,JTHMRAISQIGPPD-KKUMJFAQSA-N,1.0,19.0,19
m475_d20,[Si]\1(=C\2/N(c3c(cccc3C(C)C)C(C)C)C(CC2(C)C)(C)C)/C(c2c(N3[C@@H]1C(CC3(C)C)(C)C)c(ccc2)C(C)C)(C)C,Compound 136339,cod,OPUUGAWPNSBWMF-RFTVQERQSA-N,1,20.0,4.0,43.0,105.0,599.04,0.0,0.0,2.0,0.279,5.0,6.0,1.0,31.0,C/N/Si,OPUUGAWPNSBWMF-RFTVQERQSA-N,1.0,20.0,20
m476_d20,O=[N+]1C([C@H](CC1(C)C)C(=O)OCCOc1c(=C(C#N)C#N)cc(c(=C(C#N)C#N)c1)OCCOC(=O)[C@H]1C([N+](=O)C(C1)(C)C)(C)C)(C)C,Compound 7738,cod,KOHQEBMUNQVHSL-WMPKNSHKSA-N,1,20.0,10.0,48.0,88.0,660.73,2.0,0.0,12.0,0.125,3.0,6.0,1.0,40.0,C/N/O,KOHQEBMUNQVHSL-WMPKNSHKSA-N,1.0,20.0,20
m477_d20,O=C(O[CH-]C1c2c(-c3c1cccc3)cccc2)N[C@]1(C(=O)O)[C@H]([C@H]([N@@](C1)C1(c2ccccc2)c2c(-c3c1cccc3)cccc2)C(=O)OCc1ccccc1)CC(=O)OC(C)(C)C,Compound 88234,cod,XPMMFVBIAFNOKL-OYFMBLJPSA-N,1,20.0,11.0,63.0,110.0,839.97,-1.0,2.0,8.0,0.571,9.0,6.0,1.0,45.0,C/N/O,XPMMFVBIAFNOKL-OYFMBLJPSA-N,1.0,20.0,20
m478_d20,Brc1ccc(cc1)C(=O)N(c1ccc(cc1)OC)[C@@H]1[C@H](ON([C@@H]([C@H]1CN(c1ccc(cc1)OC)C(=O)c1ccc(cc1)Br)CCC)c1ccccc1)C(C)C,Compound 9816,cod,REQAHVMYOXIFGR-QNXSJEMLSA-N,1,20.0,13.0,55.0,102.0,869.69,0.0,0.0,6.0,0.545,6.0,6.0,1.0,44.0,Br/C/N/O,REQAHVMYOXIFGR-QNXSJEMLSA-N,1.0,20.0,20
m479_d20,CC(=O)O[C@@H]1C[C@@H]2OC[C@@]2([C@H]2[C@@]1(C)[C@H](OC(=O)C)[C@@H](O)C1=C(C)[C@@H](C[C@@]1([C@@H]2OC(=O)C)C(O)(C)C)O)OC(=O)C,2200648.cif,cod-59k,JJAWOGHJFADXHB-LOCRMUPFSA-N,1,20.0,5.0,40.0,80.0,568.62,0.0,3.0,12.0,0.0,4.0,7.0,1.0,39.0,C/O,JJAWOGHJFADXHB-LOCRMUPFSA-N,2.0,20.0,20
m480_d20,C[Si](C(C)(C)C)(OC1=C[C@]2(C(=O)N(c3c2cccc3)Cc2ccccc2)[C@]2(C[C@H]1O[Si](C(C)(C)C)(C)C)C(=O)N(c1c2cccc1)Cc1ccccc1)C,4021597.cif,cod-59k,BMYSRSCECFOHCP-JJMSEDEPSA-N,1,20.0,8.0,54.0,110.0,757.14,0.0,0.0,4.0,0.444,7.0,6.0,1.0,44.0,C/N/O/Si,BMYSRSCECFOHCP-JJMSEDEPSA-N,2.0,20.0,20
m481_d20,Cc1cc(C)c(c(c1)C)[B-]1(c2c(C)cc(cc2C)C)c2ccccc2-c2[n+]1cc(/C=C/c1ccc(cc1)/C=C/c1ccc3-c4c([B-]([n+]3c1)(c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C)cccc4)cc2,4105129.cif,cod-59k,JAMUEUSBXINWDP-NBHCHVEOSA-N,1,20.0,8.0,72.0,138.0,932.91,0.0,0.0,0.0,0.75,11.0,6.0,1.0,23.0,B/C/N,JAMUEUSBXINWDP-NBHCHVEOSA-N,2.0,20.0,20
m482_d20,COc1nc(N)nc2c1ncn2[C@@H]1O[C@@H]([C@H]([C@@]1(C)F)O)COP(N[C@H](C(=O)OC(C)C)C)(Oc1ccccc1)O,4501473.cif,cod-59k,ZIPDORYXXPMBQJ-CYYMJTMVSA-N,1,20.0,11.0,40.0,74.0,584.54,0.0,4.0,13.0,0.375,4.0,6.0,1.0,37.0,C/F/N/O/P,ZIPDORYXXPMBQJ-CYYMJTMVSA-N,1.0,20.0,20
m483_d20,NC(=O)c(nc1c2)cc(OC)c1ccc2NC(=O)c(nc1c2)cc(OC)c1ccc2NC(=O)c(nc1c2)cc(OC)c1ccc2NC(=O)c(nc1c2)cc(OC)c1ccc2N,huc-n4,huc-foldamer,GMCUKSYALXQWLK-UHFFFAOYSA-N,1,20.0,11.0,61.0,96.0,817.82,0.0,5.0,13.0,0.656,8.0,6.0,1.0,61.0,C/N/O,GMCUKSYALXQWLK-UHFFFAOYSA-N,1.0,20.0,20
m484_d20,CC(C)c1c(c(c(c(n1)C(C)C)COC)c2ccc(cc2)F)CC[C@H](C[C@H](CC(=O)O)O)O,"116 7-[4-(4-fluoro-phenyl)-5-hydroxymethyl-2,6-diisopropyl-pyridin-3-yl]-3,5-dihydroxy-heptanoic acid",ligand-expo,SRJZNZZJAOQUOF-WOJBJXKFSA-N,1,20.0,12.0,33.0,69.0,461.57,0.0,3.0,5.0,0.364,2.0,6.0,1.0,29.0,C/F/N/O,SRJZNZZJAOQUOF-WOJBJXKFSA-N,1.0,20.0,20
m485_d20,CC[C@@H]\1[C@H](C(=O)N/C1=C\c2c(c(c([nH]2)Cc3c(c(c([nH]3)CC4=NC(=O)C(=C4C)C=C)C)CCC(=O)O)CCC(=O)O)C)C,"2VO phytochromobilin, bound form",ligand-expo,OTCFLTZTYFVISX-GBQRZCIWSA-N,1,20.0,13.0,43.0,83.0,588.71,0.0,5.0,4.0,0.233,4.0,5.0,1.0,43.0,C/N/O,OTCFLTZTYFVISX-GBQRZCIWSA-N,1.0,20.0,20
m486_d20,CC(C)C[C@@H](C(=O)NNC(=O)NNC(=O)c1cccc(c1)OCc2ccccc2)NC(=O)OCc3ccccc3,IN3 1-(n-benzyloxycarbonyl-l-leucinyl)-5-(3-benzyloxy benzoyl)carbohydrazide,ligand-expo,CEXWCIXCWCFUSI-VWLOTQADSA-N,1,20.0,10.0,40.0,73.0,547.61,0.0,5.0,6.0,0.45,3.0,6.0,1.0,35.0,C/N/O,CEXWCIXCWCFUSI-VWLOTQADSA-N,1.0,20.0,20
m487_d20,c1ccc(cc1)[C@@H]2OC[C@@H]3[C@@H](O2)[C@@H]([C@H]([C@H](O3)O[C@@H]4[C@H](C[C@H]([C@@H]([C@H]4O[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O[C@@H]6[C@@H]([C@H]([C@@H]([C@@H](O6)CN)O)O)N)O)O)N)N)N)O,"ON0 (1r,2r,3s,4r,6s)-4,6-diamino-2-{[3-o-(2,6-diamino-2,6-dideoxy-beta-l-idopyranosyl)-beta-d-ribofuranosyl]oxy}-3-hydroxycyclohexyl 2-amino-4,6-o-benzylidene-2-deoxy-alpha-d-glucopyranoside",ligand-expo,BJNRNAHKVYQUCR-CQXNUXSXSA-N,1,20.0,9.0,49.0,98.0,703.74,0.0,11.0,19.0,0.122,6.0,6.0,1.0,47.0,C/N/O,BJNRNAHKVYQUCR-CQXNUXSXSA-N,1.0,20.0,20
m488_d20,C(=O)(N[C@@H](CCC(=O)N)C(=O)NCc1ccc(cc1)C(=[NH2+])N)[C@@H](Cc1ccc(cc1)c1ccccc1)NS(=O)(=O)CC,3BP_1WTG_H,platinum-diverse,DSXLGZNVVMZNSK-IZZNHLLZSA-O,1,20.0,15.0,42.0,79.0,593.73,1.0,6.0,5.0,0.429,3.0,6.0,1.0,35.0,C/N/O/S,DSXLGZNVVMZNSK-IZZNHLLZSA-O,1.0,20.0,20
m489_d20,CCCCCCCC/C=C\CCCCCC(=O)OC[C@@H](CO)O,79M_4UYO_B,platinum-diverse,OWGMAJRKMYGYBQ-HJCTWCACSA-N,1,20.0,16.0,23.0,59.0,328.49,0.0,2.0,4.0,0.0,0.0,0.0,1.0,23.0,C/O,OWGMAJRKMYGYBQ-HJCTWCACSA-N,1.0,20.0,20
m490_d20,c1ccccc1C[C@H](NC(=O)[C@H](CC(=O)[O-])NC(=O)C)[P@](=O)([O-])C[C@@H](C)C(=O)N[C@@H](C)C(=O)N,RX4_2X97_A,platinum-diverse,OCAZUTUOYLAIOA-OSRSDYAFSA-L,1,20.0,13.0,34.0,63.0,496.46,-2.0,4.0,8.0,0.176,1.0,6.0,1.0,32.0,C/N/O/P,OCAZUTUOYLAIOA-OSRSDYAFSA-L,1.0,20.0,20
m491_d20,Fc1cc(C[C@H](NC(=O)c2cc(cc(c2)C)C(=O)N(CCC)CCC)[C@H](O)[C@H]2C[C@H](CC[NH2+]2)OCC)cc(F)c1,SC7_2QP8_A,platinum-diverse,JWYOKBPWLVCFKU-ICYKMPLBSA-O,1,20.0,13.0,40.0,84.0,560.71,1.0,3.0,4.0,0.3,3.0,6.0,1.0,34.0,C/F/N/O,JWYOKBPWLVCFKU-ICYKMPLBSA-O,1.0,20.0,20
m492_d20,O=C(N[C@H](C(=O)O)CCC/N=C(\N)N)[C@H]2N(C(=O)CNC(=O)[C@H]1N(C(=O)[C@@H](N)C)CCC1)CCC2,Enterostatin,wiki,ITZMJCSORYKOSI-AJNGGQMLSA-N,1,20.0,11.0,35.0,71.0,496.57,0.0,6.0,7.0,0.0,2.0,5.0,1.0,34.0,C/N/O,ITZMJCSORYKOSI-AJNGGQMLSA-N,1.0,20.0,20
m493_d20,O=C(O[C@H]1CCOC1)N[C@@H](Cc2ccccc2)[C@H](OP(=O)(O)O)CN(CC(C)C)S(=O)(=O)c3ccc(N)cc3,Fosamprenavir,wiki,MLBVMOWEQCZNCC-OEMFJLHTSA-N,1,20.0,13.0,39.0,75.0,585.62,0.0,4.0,8.0,0.308,3.0,6.0,1.0,32.0,C/N/O/P/S,MLBVMOWEQCZNCC-OEMFJLHTSA-N,1.0,20.0,20
m494_d20,[H][C@@](/[C@@](C)=C/C=C/C=C/C=C(C)/C=C2C=C(/C=C/[C@@]3(O4)[C@]4(C)C[C@@H](O)CC(C)3C)C(O\2)=O)=C=C1[C@](C)(O)C[C@@H](OC(C)=O)CC(C)1C,Peridinin,wiki,UYRDHEJRPVSJFM-SASVDCABSA-N,1,20.0,8.0,46.0,96.0,630.82,0.0,2.0,7.0,0.0,4.0,6.0,1.0,44.0,C/O,UYRDHEJRPVSJFM-SASVDCABSA-N,1.0,20.0,20
m495_d20,OC[C@H](N)[C@@H](O)CCCCCCCCCCCCCCC,Safingol,wiki,OTKJDMGTUTTYMP-ROUUACIJSA-N,1,20.0,16.0,21.0,60.0,301.52,0.0,3.0,3.0,0.0,0.0,0.0,1.0,21.0,C/N/O,OTKJDMGTUTTYMP-ROUUACIJSA-N,1.0,20.0,20
m496_d20,CC[C@H](C)[C@@H](C(=O)NC[C@H]1CC[C@H](CC1)C(=O)N[C@@H](C)C(=O)[O-])NC(=O)OC(C)(C)C,ZINC12880027,zinc,KIDORVQUOANXCJ-VIQHNZTISA-M,1,20.0,9.0,31.0,69.0,440.56,-1.0,3.0,6.0,0.0,1.0,6.0,1.0,29.0,C/N/O,KIDORVQUOANXCJ-VIQHNZTISA-M,1.0,20.0,20
m497_d20,CC[C@H](Cc1ccccc1)c1ccccc1CCC(=O)c1c(c(c2cc(cc(c2c1O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)C(=O)[O-])O)C,ZINC85511511,zinc,AHLSKACINNPYBP-BWMHGTGBSA-M,1,20.0,12.0,48.0,87.0,659.71,-1.0,6.0,11.0,0.458,5.0,6.0,1.0,46.0,C/O,AHLSKACINNPYBP-BWMHGTGBSA-M,1.0,20.0,20
m498_d20,C[C@H](CC[C@@H](C)C(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@]13[C@@H]2CC[C@H]2[C@]1(C3)CC[C@@H](C2(C)C)OC(=O)/C=C\c1ccc(c(c1)OC)O)C)C,ZINC85530126,zinc,HCOPZFJKHMGVNO-NMAZYEPASA-N,1,20.0,9.0,45.0,107.0,618.94,0.0,1.0,4.0,0.133,6.0,6.0,1.0,43.0,C/O,HCOPZFJKHMGVNO-NMAZYEPASA-N,1.0,20.0,20
m499_d20,CC(C)CC(=O)OCC1=C2[C@@H](C=C([C@H]2[C@@H](O[C@]1(O)OC)OC(=O)CC(C)C)CO)OC,ZINC95914221,zinc,IMRTUFADCJFUJY-JCXROGDPSA-N,1,20.0,10.0,31.0,65.0,442.51,0.0,2.0,9.0,0.0,2.0,6.0,1.0,29.0,C/O,IMRTUFADCJFUJY-JCXROGDPSA-N,1.0,20.0,20
